X,Y,識別番号,種別,企業名,路線名,拠点名
131.507358541188,34.1995898375743,"3240",バス,山口市,コミュニティタクシー　宮野地区,徳田酒たばこ店前（宮野地域交流センター）
131.543696054906,34.1990346834725,"3248",バス,防長交通（株）,"752",大方
131.543696054906,34.1990346834725,"3249",バス,防長交通（株）,"753",大方
131.665482281334,34.1989072396407,"3250",バス,防長交通（株）,県庁前〜米屋町〜スポーツの森前〜西井開田〜堀,才谷上
131.665482281334,34.1989072396407,"3251",バス,山口市,徳地生活バス　堀〜八坂〜柚野,才谷上
131.665482281334,34.1989072396407,"3252",バス,山口市,徳地生活バス　堀〜八坂〜柚野活性化センター,才谷上
131.414807370408,34.1984773312952,"3255",バス,中国ジェイアールバス（株）,秋吉線,吉敷畑
131.502608994955,34.1969141773909,"3274",バス,防長交通（株）,"102",宮野中学校前
131.502608994955,34.1969141773909,"3275",バス,防長交通（株）,"104",宮野中学校前
131.502608994955,34.1969141773909,"3276",バス,防長交通（株）,"109",宮野中学校前
131.502608994955,34.1969141773909,"3277",バス,防長交通（株）,"106",宮野中学校前
131.502608994955,34.1969141773909,"3278",バス,防長交通（株）,"108",宮野中学校前
131.502608994955,34.1969141773909,"3279",バス,防長交通（株）,"132",宮野中学校前
131.502608994955,34.1969141773909,"3280",バス,防長交通（株）,"134",宮野中学校前
131.502608994955,34.1969141773909,"3281",バス,防長交通（株）,"136",宮野中学校前
131.502608994955,34.1969141773909,"3282",バス,防長交通（株）,"138",宮野中学校前
131.502608994955,34.1969141773909,"3283",バス,防長交通（株）,"411",宮野中学校前
131.502608994955,34.1969141773909,"3284",バス,防長交通（株）,"435",宮野中学校前
131.502608994955,34.1969141773909,"3285",バス,防長交通（株）,"562",宮野中学校前
131.502608994955,34.1969141773909,"3286",バス,防長交通（株）,"660",宮野中学校前
131.502608994955,34.1969141773909,"3287",バス,防長交通（株）,"664",宮野中学校前
131.502608994955,34.1969141773909,"3288",バス,防長交通（株）,"670",宮野中学校前
131.502608994955,34.1969141773909,"3289",バス,防長交通（株）,"674",宮野中学校前
131.502608994955,34.1969141773909,"3290",バス,防長交通（株）,"232",宮野中学校前
131.502608994955,34.1969141773909,"3291",バス,防長交通（株）,"238",宮野中学校前
131.502608994955,34.1969141773909,"3292",バス,防長交通（株）,"751",宮野中学校前
131.502608994955,34.1969141773909,"3293",バス,防長交通（株）,県庁前〜米屋町〜スポーツの森前〜西井開田〜堀,宮野中学校前
131.502608994955,34.1969141773909,"3294",バス,防長交通（株）,吉部〜三谷駅入口〜県庁前〜湯田温泉,宮野中学校前
131.502608994955,34.1969141773909,"3295",バス,中国ジェイアールバス（株）,防長線,宮野中学校前
131.520094907521,34.1968032285214,"3296",バス,山口市,コミュニティタクシー　宮野地区,田口ピアノ工房前
131.661333469277,34.1967223198157,"3297",バス,防長交通（株）,〜堀,佐波分校正門
131.661333469277,34.1967223198157,"3298",バス,防長交通（株）,佐波分校正門（中山経由）,佐波分校正門
131.510573621652,34.1964334818264,"3305",バス,山口市,コミュニティタクシー　宮野地区,上恋路
131.729887420118,34.1964333147922,"3306",バス,山口市,徳地生活バス　安養地線,串交流センター
131.729887420118,34.1964333147922,"3307",バス,山口市,西村線,串交流センター
131.727181257032,34.1959288273494,"3309",バス,山口市,徳地生活バス　安養地線,足谷
131.727181257032,34.1959288273494,"3310",バス,山口市,西村線,足谷
131.735295894573,34.1955858292826,"3312",バス,山口市,徳地生活バス　安養地線,安養地
131.735295894573,34.1955858292826,"3313",バス,山口市,西村線,安養地
131.663061405193,34.1953058610435,"3317",バス,山口市,徳地生活バス　堀〜八坂〜柚野,佐波分校前
131.663061405193,34.1953058610435,"3318",バス,山口市,徳地生活バス　堀〜八坂〜柚野活性化センター,佐波分校前
131.663061405193,34.1953058610435,"3319",バス,防長交通（株）,〜堀,佐波分校前
131.663061405193,34.1953058610435,"3320",バス,防長交通（株）,佐波分校正門（中山経由）,佐波分校前
131.501301915287,34.1951276563944,"3321",バス,山口市,コミュニティタクシー　宮野地区,クスリの岩崎
131.51357316698,34.195034731767,"3322",バス,山口市,コミュニティタクシー　宮野地区,宮野造園
131.746974678884,34.1950031883332,"3323",バス,山口市,徳地生活バス　安養地線,上角
131.746974678884,34.1950031883332,"3324",バス,山口市,西村線,上角
131.662824760869,34.1949450570046,"3325",バス,防長交通（株）,県庁前〜米屋町〜スポーツの森前〜西井開田〜堀,佐波高前
131.517641509046,34.1945350771233,"3337",バス,山口市,コミュニティタクシー　宮野地区,熊坂集会所
131.508267190357,34.1940444947893,"3338",バス,山口市,コミュニティタクシー　宮野地区,上恋路公会堂入口
131.499972888834,34.1935075062798,"3358",バス,防長交通（株）,"102",県立大学前
131.499972888834,34.1935075062798,"3359",バス,防長交通（株）,"104",県立大学前
131.499972888834,34.1935075062798,"3360",バス,防長交通（株）,"109",県立大学前
131.499972888834,34.1935075062798,"3361",バス,防長交通（株）,"106",県立大学前
131.499972888834,34.1935075062798,"3362",バス,防長交通（株）,"108",県立大学前
131.499972888834,34.1935075062798,"3363",バス,防長交通（株）,"132",県立大学前
131.499972888834,34.1935075062798,"3364",バス,防長交通（株）,"134",県立大学前
131.499972888834,34.1935075062798,"3365",バス,防長交通（株）,"136",県立大学前
131.499972888834,34.1935075062798,"3366",バス,防長交通（株）,"138",県立大学前
131.499972888834,34.1935075062798,"3367",バス,防長交通（株）,"411",県立大学前
131.499972888834,34.1935075062798,"3368",バス,防長交通（株）,"435",県立大学前
131.499972888834,34.1935075062798,"3369",バス,防長交通（株）,"562",県立大学前
131.499972888834,34.1935075062798,"3370",バス,防長交通（株）,"660",県立大学前
131.499972888834,34.1935075062798,"3371",バス,防長交通（株）,"664",県立大学前
131.499972888834,34.1935075062798,"3372",バス,防長交通（株）,"670",県立大学前
131.499972888834,34.1935075062798,"3373",バス,防長交通（株）,"674",県立大学前
131.499972888834,34.1935075062798,"3374",バス,防長交通（株）,"232",県立大学前
131.499972888834,34.1935075062798,"3375",バス,防長交通（株）,"238",県立大学前
131.499972888834,34.1935075062798,"3376",バス,防長交通（株）,"751",県立大学前
131.499972888834,34.1935075062798,"3377",バス,防長交通（株）,県庁前〜米屋町〜スポーツの森前〜西井開田〜堀,県立大学前
131.499972888834,34.1935075062798,"3378",バス,防長交通（株）,吉部〜三谷駅入口〜県庁前〜湯田温泉,県立大学前
131.499972888834,34.1935075062798,"3379",バス,中国ジェイアールバス（株）,防長線,県立大学前
131.491268763151,34.1931832166538,"3385",バス,防長交通（株）,"562",雪舟庭入口
131.491268763151,34.1931832166538,"3386",バス,防長交通（株）,"660",雪舟庭入口
131.491268763151,34.1931832166538,"3387",バス,防長交通（株）,"664",雪舟庭入口
131.491268763151,34.1931832166538,"3388",バス,防長交通（株）,"670",雪舟庭入口
131.491268763151,34.1931832166538,"3389",バス,防長交通（株）,"674",雪舟庭入口
131.491268763151,34.1931832166538,"3390",バス,防長交通（株）,"222",雪舟庭入口
131.536731557087,34.1931095219023,"3391",バス,防長交通（株）,"752",丸山
131.536731557087,34.1931095219023,"3392",バス,防長交通（株）,"753",丸山
131.498824664787,34.192710619718,"3397",バス,山口市,コミュニティタクシー　宮野地区,県立大学前（原田医院）
131.497529507757,34.1919612278673,"3398",バス,防長交通（株）,"102",宮野駅前
131.497529507757,34.1919612278673,"3399",バス,防長交通（株）,"104",宮野駅前
131.497529507757,34.1919612278673,"3400",バス,防長交通（株）,"109",宮野駅前
131.497529507757,34.1919612278673,"3401",バス,防長交通（株）,"106",宮野駅前
131.497529507757,34.1919612278673,"3402",バス,防長交通（株）,"108",宮野駅前
131.497529507757,34.1919612278673,"3403",バス,防長交通（株）,"132",宮野駅前
131.497529507757,34.1919612278673,"3404",バス,防長交通（株）,"134",宮野駅前
131.497529507757,34.1919612278673,"3405",バス,防長交通（株）,"136",宮野駅前
131.497529507757,34.1919612278673,"3406",バス,防長交通（株）,"138",宮野駅前
131.497529507757,34.1919612278673,"3407",バス,防長交通（株）,"411",宮野駅前
131.497529507757,34.1919612278673,"3408",バス,防長交通（株）,"435",宮野駅前
131.497529507757,34.1919612278673,"3409",バス,防長交通（株）,"562",宮野駅前
131.497529507757,34.1919612278673,"3410",バス,防長交通（株）,"660",宮野駅前
131.497529507757,34.1919612278673,"3411",バス,防長交通（株）,"664",宮野駅前
131.497529507757,34.1919612278673,"3412",バス,防長交通（株）,"670",宮野駅前
131.497529507757,34.1919612278673,"3413",バス,防長交通（株）,"674",宮野駅前
131.497529507757,34.1919612278673,"3414",バス,防長交通（株）,"232",宮野駅前
131.497529507757,34.1919612278673,"3415",バス,防長交通（株）,"238",宮野駅前
131.497529507757,34.1919612278673,"3416",バス,防長交通（株）,"751",宮野駅前
131.497529507757,34.1919612278673,"3417",バス,防長交通（株）,県庁前〜米屋町〜スポーツの森前〜西井開田〜堀,宮野駅前
131.497529507757,34.1919612278673,"3418",バス,防長交通（株）,吉部〜三谷駅入口〜県庁前〜湯田温泉,宮野駅前
131.497529507757,34.1919612278673,"3419",バス,山口市,コミュニティタクシー　宮野地区,宮野駅前
131.497529507757,34.1919612278673,"3420",バス,中国ジェイアールバス（株）,防長線,宮野駅前
131.660618864623,34.1916678038234,"3421",バス,防長交通（株）,〜堀,堀
131.660618864623,34.1916678038234,"3422",バス,防長交通（株）,久兼（和字経由）,堀
131.660618864623,34.1916678038234,"3423",バス,防長交通（株）,〜堀,堀
131.660618864623,34.1916678038234,"3424",バス,防長交通（株）,佐波分校正門（中山経由）,堀
131.660618864623,34.1916678038234,"3425",バス,防長交通（株）,県庁前〜米屋町〜スポーツの森前〜西井開田〜堀,堀
131.660618864623,34.1916678038234,"3426",バス,山口市,徳地生活バス　堀〜八坂〜柚野,堀
131.660618864623,34.1916678038234,"3427",バス,山口市,徳地生活バス　堀〜島地〜徳山駅,堀
131.660618864623,34.1916678038234,"3428",バス,山口市,徳地生活バス　堀〜八坂〜柚野活性化センター,堀
131.660618864623,34.1916678038234,"3429",バス,山口市,徳地生活バス　堀〜島地〜ロハス島地温泉,堀
131.660618864623,34.1916678038234,"3430",バス,周南市,"91",堀
131.660618864623,34.1916678038234,"3431",バス,周南市,"92",堀
131.660618864623,34.1916678038234,"3432",バス,周南市,"150",堀
131.660618864623,34.1916678038234,"3433",バス,周南市,"93",堀
131.660618864623,34.1916678038234,"3434",バス,周南市,"160",堀
131.48676953892,34.1915535584523,"3435",バス,防長交通（株）,"562",江良
131.48676953892,34.1915535584523,"3436",バス,防長交通（株）,"660",江良
131.48676953892,34.1915535584523,"3437",バス,防長交通（株）,"664",江良
131.48676953892,34.1915535584523,"3438",バス,防長交通（株）,"670",江良
131.48676953892,34.1915535584523,"3439",バス,防長交通（株）,"674",江良
131.48676953892,34.1915535584523,"3440",バス,防長交通（株）,"222",江良
131.522255157897,34.1913409188151,"3442",バス,山口市,コミュニティタクシー　宮野地区,熊坂旧バス回転場
131.722432026009,34.1904100807237,"3448",バス,山口市,徳地生活バス　安養地線,串
131.722432026009,34.1904100807237,"3449",バス,山口市,西村線,串
131.495721955449,34.1898683250177,"3450",バス,山口市,コミュニティタクシー　宮野地区,藤原内科
131.534207954741,34.1898405979989,"3451",バス,防長交通（株）,"752",東園
131.534207954741,34.1898405979989,"3452",バス,防長交通（株）,"753",東園
131.653200901347,34.1896354859827,"3474",バス,防長交通（株）,〜堀,観音入口
131.653200901347,34.1896354859827,"3475",バス,防長交通（株）,佐波分校正門（中山経由）,観音入口
131.473690989862,34.189474774216,"3476",バス,山口市,山口市コミュニティバス　大内ルート,香山公園五重塔前
131.503710158101,34.1894517850304,"3477",バス,山口市,コミュニティタクシー　宮野地区,旧中恋路公会堂
131.49522618317,34.1893036445444,"3481",バス,防長交通（株）,"102",折本
131.49522618317,34.1893036445444,"3482",バス,防長交通（株）,"104",折本
131.49522618317,34.1893036445444,"3483",バス,防長交通（株）,"109",折本
131.49522618317,34.1893036445444,"3484",バス,防長交通（株）,"106",折本
131.49522618317,34.1893036445444,"3485",バス,防長交通（株）,"108",折本
131.49522618317,34.1893036445444,"3486",バス,防長交通（株）,"132",折本
131.49522618317,34.1893036445444,"3487",バス,防長交通（株）,"134",折本
131.49522618317,34.1893036445444,"3488",バス,防長交通（株）,"136",折本
131.49522618317,34.1893036445444,"3489",バス,防長交通（株）,"138",折本
131.49522618317,34.1893036445444,"3490",バス,防長交通（株）,"310",折本
131.49522618317,34.1893036445444,"3491",バス,防長交通（株）,"311",折本
131.49522618317,34.1893036445444,"3492",バス,防長交通（株）,"302",折本
131.49522618317,34.1893036445444,"3493",バス,防長交通（株）,"411",折本
131.49522618317,34.1893036445444,"3494",バス,防長交通（株）,"435",折本
131.49522618317,34.1893036445444,"3495",バス,防長交通（株）,"562",折本
131.49522618317,34.1893036445444,"3496",バス,防長交通（株）,"660",折本
131.49522618317,34.1893036445444,"3497",バス,防長交通（株）,"664",折本
131.49522618317,34.1893036445444,"3498",バス,防長交通（株）,"670",折本
131.49522618317,34.1893036445444,"3499",バス,防長交通（株）,"674",折本
131.49522618317,34.1893036445444,"3500",バス,防長交通（株）,"232",折本
131.49522618317,34.1893036445444,"3501",バス,防長交通（株）,"238",折本
131.49522618317,34.1893036445444,"3502",バス,防長交通（株）,"751",折本
131.49522618317,34.1893036445444,"3503",バス,防長交通（株）,県庁前〜米屋町〜スポーツの森前〜西井開田〜堀,折本
131.49522618317,34.1893036445444,"3504",バス,防長交通（株）,吉部〜三谷駅入口〜県庁前〜湯田温泉,折本
131.49522618317,34.1893036445444,"3505",バス,中国ジェイアールバス（株）,防長線,折本
131.504653702428,34.1889429484374,"3518",バス,山口市,コミュニティタクシー　宮野地区,中恋路公会堂
131.655869018259,34.1888990008433,"3519",バス,防長交通（株）,〜堀,徳地総合支所前
131.655869018259,34.1888990008433,"3520",バス,防長交通（株）,佐波分校正門（中山経由）,徳地総合支所前
131.476248170367,34.1884049523768,"3522",バス,山口市,山口市コミュニティバス　大内ルート,木町橋
131.663572310499,34.1880107641553,"3533",バス,山口市,徳地生活バス　堀〜島地〜徳山駅,伏野
131.663572310499,34.1880107641553,"3534",バス,山口市,徳地生活バス　堀〜島地〜ロハス島地温泉,伏野
131.663572310499,34.1880107641553,"3535",バス,周南市,"91",伏野
131.663572310499,34.1880107641553,"3536",バス,周南市,"92",伏野
131.663572310499,34.1880107641553,"3537",バス,周南市,"150",伏野
131.663572310499,34.1880107641553,"3538",バス,周南市,"93",伏野
131.663572310499,34.1880107641553,"3539",バス,周南市,"160",伏野
131.472623674468,34.1878954485632,"3540",バス,山口市,山口市コミュニティバス　大内ルート,洞春寺
131.476713127377,34.1874700553614,"3541",バス,山口市,山口市コミュニティバス　大内ルート,光台寺前
131.656085683842,34.1874641531041,"3542",バス,防長交通（株）,〜堀,須崎橋
131.656085683842,34.1874641531041,"3543",バス,防長交通（株）,久兼（和字経由）,須崎橋
131.477690775609,34.1872759363199,"3545",バス,防長交通（株）,"562",五重塔入口
131.477690775609,34.1872759363199,"3546",バス,防長交通（株）,"660",五重塔入口
131.477690775609,34.1872759363199,"3547",バス,防長交通（株）,"664",五重塔入口
131.477690775609,34.1872759363199,"3548",バス,防長交通（株）,"670",五重塔入口
131.477690775609,34.1872759363199,"3549",バス,防長交通（株）,"674",五重塔入口
131.477690775609,34.1872759363199,"3550",バス,防長交通（株）,"222",五重塔入口
131.491257740838,34.1870537805675,"3551",バス,防長交通（株）,"102",三の宮
131.491257740838,34.1870537805675,"3552",バス,防長交通（株）,"104",三の宮
131.491257740838,34.1870537805675,"3553",バス,防長交通（株）,"109",三の宮
131.491257740838,34.1870537805675,"3554",バス,防長交通（株）,"106",三の宮
131.491257740838,34.1870537805675,"3555",バス,防長交通（株）,"108",三の宮
131.491257740838,34.1870537805675,"3556",バス,防長交通（株）,"132",三の宮
131.491257740838,34.1870537805675,"3557",バス,防長交通（株）,"134",三の宮
131.491257740838,34.1870537805675,"3558",バス,防長交通（株）,"136",三の宮
131.491257740838,34.1870537805675,"3559",バス,防長交通（株）,"138",三の宮
131.491257740838,34.1870537805675,"3560",バス,防長交通（株）,"310",三の宮
131.491257740838,34.1870537805675,"3561",バス,防長交通（株）,"311",三の宮
131.491257740838,34.1870537805675,"3562",バス,防長交通（株）,"302",三の宮
131.491257740838,34.1870537805675,"3563",バス,防長交通（株）,"411",三の宮
131.491257740838,34.1870537805675,"3564",バス,防長交通（株）,"435",三の宮
131.491257740838,34.1870537805675,"3565",バス,防長交通（株）,"562",三の宮
131.491257740838,34.1870537805675,"3566",バス,防長交通（株）,"660",三の宮
131.491257740838,34.1870537805675,"3567",バス,防長交通（株）,"664",三の宮
131.491257740838,34.1870537805675,"3568",バス,防長交通（株）,"670",三の宮
131.491257740838,34.1870537805675,"3569",バス,防長交通（株）,"674",三の宮
131.491257740838,34.1870537805675,"3570",バス,防長交通（株）,"232",三の宮
131.491257740838,34.1870537805675,"3571",バス,防長交通（株）,"238",三の宮
131.491257740838,34.1870537805675,"3572",バス,防長交通（株）,"751",三の宮
131.491257740838,34.1870537805675,"3573",バス,防長交通（株）,県庁前〜米屋町〜スポーツの森前〜西井開田〜堀,三の宮
131.491257740838,34.1870537805675,"3574",バス,防長交通（株）,吉部〜三谷駅入口〜県庁前〜湯田温泉,三の宮
131.491257740838,34.1870537805675,"3575",バス,中国ジェイアールバス（株）,防長線,三の宮
131.478667875131,34.1867015757381,"3577",バス,防長交通（株）,"111",野田学園前
131.478667875131,34.1867015757381,"3578",バス,防長交通（株）,"112",野田学園前
131.478667875131,34.1867015757381,"3579",バス,防長交通（株）,"113",野田学園前
131.478667875131,34.1867015757381,"3580",バス,防長交通（株）,"114",野田学園前
131.478667875131,34.1867015757381,"3581",バス,防長交通（株）,"310",野田学園前
131.478667875131,34.1867015757381,"3582",バス,防長交通（株）,"311",野田学園前
131.478667875131,34.1867015757381,"3583",バス,防長交通（株）,"302",野田学園前
131.478667875131,34.1867015757381,"3584",バス,防長交通（株）,"411",野田学園前
131.478667875131,34.1867015757381,"3585",バス,防長交通（株）,"435",野田学園前
131.478667875131,34.1867015757381,"3586",バス,防長交通（株）,"752",野田学園前
131.478667875131,34.1867015757381,"3587",バス,防長交通（株）,"753",野田学園前
131.478667875131,34.1867015757381,"3588",バス,防長交通（株）,"222",野田学園前
131.478667875131,34.1867015757381,"3589",バス,中国ジェイアールバス（株）,防長線,野田学園前
131.482395980951,34.186259506773,"3590",バス,防長交通（株）,"111",自衛隊前
131.482395980951,34.186259506773,"3591",バス,防長交通（株）,"112",自衛隊前
131.482395980951,34.186259506773,"3592",バス,防長交通（株）,"113",自衛隊前
131.482395980951,34.186259506773,"3593",バス,防長交通（株）,"114",自衛隊前
131.482395980951,34.186259506773,"3594",バス,防長交通（株）,"310",自衛隊前
131.482395980951,34.186259506773,"3595",バス,防長交通（株）,"311",自衛隊前
131.482395980951,34.186259506773,"3596",バス,防長交通（株）,"302",自衛隊前
131.482395980951,34.186259506773,"3597",バス,防長交通（株）,"411",自衛隊前
131.482395980951,34.186259506773,"3598",バス,防長交通（株）,"435",自衛隊前
131.482395980951,34.186259506773,"3599",バス,防長交通（株）,"752",自衛隊前
131.482395980951,34.186259506773,"3600",バス,防長交通（株）,"753",自衛隊前
131.482395980951,34.186259506773,"3601",バス,防長交通（株）,"222",自衛隊前
131.482395980951,34.186259506773,"3602",バス,中国ジェイアールバス（株）,防長線,自衛隊前
131.47383994447,34.1862486959168,"3603",バス,山口市,山口市コミュニティバス　大内ルート,県庁東門
131.476389604849,34.185851031263,"3608",バス,防長交通（株）,"111",伊勢大路
131.476389604849,34.185851031263,"3609",バス,防長交通（株）,"112",伊勢大路
131.476389604849,34.185851031263,"3610",バス,防長交通（株）,"113",伊勢大路
131.476389604849,34.185851031263,"3611",バス,防長交通（株）,"114",伊勢大路
131.476389604849,34.185851031263,"3612",バス,防長交通（株）,"310",伊勢大路
131.476389604849,34.185851031263,"3613",バス,防長交通（株）,"311",伊勢大路
131.476389604849,34.185851031263,"3614",バス,防長交通（株）,"302",伊勢大路
131.476389604849,34.185851031263,"3615",バス,防長交通（株）,"411",伊勢大路
131.476389604849,34.185851031263,"3616",バス,防長交通（株）,"435",伊勢大路
131.476389604849,34.185851031263,"3617",バス,防長交通（株）,"752",伊勢大路
131.476389604849,34.185851031263,"3618",バス,防長交通（株）,"753",伊勢大路
131.476389604849,34.185851031263,"3619",バス,防長交通（株）,"222",伊勢大路
131.476389604849,34.185851031263,"3620",バス,山口市,山口市コミュニティバス　大内ルート,伊勢大路
131.716931176709,34.1858270203026,"3622",バス,山口市,徳地生活バス　安養地線,元折
131.716931176709,34.1858270203026,"3623",バス,山口市,西村線,元折
131.488795513087,34.1857780250182,"3624",バス,防長交通（株）,"102",金古曽
131.488795513087,34.1857780250182,"3625",バス,防長交通（株）,"104",金古曽
131.488795513087,34.1857780250182,"3626",バス,防長交通（株）,"109",金古曽
131.488795513087,34.1857780250182,"3627",バス,防長交通（株）,"106",金古曽
131.488795513087,34.1857780250182,"3628",バス,防長交通（株）,"108",金古曽
131.488795513087,34.1857780250182,"3629",バス,防長交通（株）,"132",金古曽
131.488795513087,34.1857780250182,"3630",バス,防長交通（株）,"134",金古曽
131.488795513087,34.1857780250182,"3631",バス,防長交通（株）,"136",金古曽
131.488795513087,34.1857780250182,"3632",バス,防長交通（株）,"138",金古曽
131.488795513087,34.1857780250182,"3633",バス,防長交通（株）,"310",金古曽
131.488795513087,34.1857780250182,"3634",バス,防長交通（株）,"311",金古曽
131.488795513087,34.1857780250182,"3635",バス,防長交通（株）,"302",金古曽
131.488795513087,34.1857780250182,"3636",バス,防長交通（株）,"411",金古曽
131.488795513087,34.1857780250182,"3637",バス,防長交通（株）,"435",金古曽
131.488795513087,34.1857780250182,"3638",バス,防長交通（株）,"562",金古曽
131.488795513087,34.1857780250182,"3639",バス,防長交通（株）,"660",金古曽
131.488795513087,34.1857780250182,"3640",バス,防長交通（株）,"664",金古曽
131.488795513087,34.1857780250182,"3641",バス,防長交通（株）,"670",金古曽
131.488795513087,34.1857780250182,"3642",バス,防長交通（株）,"674",金古曽
131.488795513087,34.1857780250182,"3643",バス,防長交通（株）,"232",金古曽
131.488795513087,34.1857780250182,"3644",バス,防長交通（株）,"238",金古曽
131.488795513087,34.1857780250182,"3645",バス,防長交通（株）,"751",金古曽
131.488795513087,34.1857780250182,"3646",バス,防長交通（株）,県庁前〜米屋町〜スポーツの森前〜西井開田〜堀,金古曽
131.488795513087,34.1857780250182,"3647",バス,防長交通（株）,吉部〜三谷駅入口〜県庁前〜湯田温泉,金古曽
131.47971914531,34.1856169870878,"3649",バス,山口市,山口市コミュニティバス　大内ルート,野田
131.43020772388,34.1853675545991,"3652",バス,中国ジェイアールバス（株）,防長線,中尾口
131.43020772388,34.1853675545991,"3653",バス,中国ジェイアールバス（株）,秋吉線,中尾口
131.667967326972,34.1851039684334,"3663",バス,山口市,徳地生活バス　堀〜島地〜徳山駅,上伏野
131.667967326972,34.1851039684334,"3664",バス,山口市,徳地生活バス　堀〜島地〜ロハス島地温泉,上伏野
131.667967326972,34.1851039684334,"3665",バス,周南市,"91",上伏野
131.667967326972,34.1851039684334,"3666",バス,周南市,"92",上伏野
131.667967326972,34.1851039684334,"3667",バス,周南市,"150",上伏野
131.667967326972,34.1851039684334,"3668",バス,周南市,"93",上伏野
131.667967326972,34.1851039684334,"3669",バス,周南市,"160",上伏野
131.478088009634,34.184794236646,"3670",バス,山口市,山口市コミュニティバス　大内ルート,八坂神社前
131.484019942735,34.1845538865761,"3671",バス,防長交通（株）,"111",日赤前
131.484019942735,34.1845538865761,"3672",バス,防長交通（株）,"112",日赤前
131.484019942735,34.1845538865761,"3673",バス,防長交通（株）,"113",日赤前
131.484019942735,34.1845538865761,"3674",バス,防長交通（株）,"114",日赤前
131.484019942735,34.1845538865761,"3675",バス,防長交通（株）,"310",日赤前
131.484019942735,34.1845538865761,"3676",バス,防長交通（株）,"311",日赤前
131.484019942735,34.1845538865761,"3677",バス,防長交通（株）,"302",日赤前
131.484019942735,34.1845538865761,"3678",バス,防長交通（株）,"411",日赤前
131.484019942735,34.1845538865761,"3679",バス,防長交通（株）,"435",日赤前
131.484019942735,34.1845538865761,"3680",バス,防長交通（株）,"752",日赤前
131.484019942735,34.1845538865761,"3681",バス,防長交通（株）,"753",日赤前
131.484019942735,34.1845538865761,"3682",バス,防長交通（株）,"222",日赤前
131.484019942735,34.1845538865761,"3683",バス,中国ジェイアールバス（株）,防長線,日赤前
131.529572318359,34.184489322551,"3684",バス,防長交通（株）,"752",八王寺
131.529572318359,34.184489322551,"3685",バス,防長交通（株）,"753",八王寺
131.481473647762,34.1842388379524,"3689",バス,山口市,山口市コミュニティバス　大内ルート,日赤病院西口
131.49661226175,34.1840838465953,"3690",バス,防長交通（株）,"102",下恋路
131.49661226175,34.1840838465953,"3691",バス,防長交通（株）,"104",下恋路
131.49661226175,34.1840838465953,"3692",バス,防長交通（株）,"109",下恋路
131.49661226175,34.1840838465953,"3693",バス,防長交通（株）,"106",下恋路
131.49661226175,34.1840838465953,"3694",バス,防長交通（株）,"108",下恋路
131.49661226175,34.1840838465953,"3695",バス,防長交通（株）,"132",下恋路
131.49661226175,34.1840838465953,"3696",バス,防長交通（株）,"134",下恋路
131.49661226175,34.1840838465953,"3697",バス,防長交通（株）,"136",下恋路
131.49661226175,34.1840838465953,"3698",バス,防長交通（株）,"138",下恋路
131.49661226175,34.1840838465953,"3699",バス,防長交通（株）,"310",下恋路
131.49661226175,34.1840838465953,"3700",バス,防長交通（株）,"311",下恋路
131.49661226175,34.1840838465953,"3701",バス,防長交通（株）,"302",下恋路
131.49661226175,34.1840838465953,"3702",バス,防長交通（株）,"411",下恋路
131.49661226175,34.1840838465953,"3703",バス,防長交通（株）,"435",下恋路
131.49661226175,34.1840838465953,"3704",バス,防長交通（株）,"562",下恋路
131.49661226175,34.1840838465953,"3705",バス,防長交通（株）,"660",下恋路
131.49661226175,34.1840838465953,"3706",バス,防長交通（株）,"664",下恋路
131.49661226175,34.1840838465953,"3707",バス,防長交通（株）,"670",下恋路
131.49661226175,34.1840838465953,"3708",バス,防長交通（株）,"674",下恋路
131.49661226175,34.1840838465953,"3709",バス,防長交通（株）,"232",下恋路
131.49661226175,34.1840838465953,"3710",バス,防長交通（株）,"238",下恋路
131.49661226175,34.1840838465953,"3711",バス,防長交通（株）,"751",下恋路
131.49661226175,34.1840838465953,"3712",バス,防長交通（株）,"222",下恋路
131.484747345688,34.1837853723272,"3715",バス,防長交通（株）,"102",日赤口
131.484747345688,34.1837853723272,"3716",バス,防長交通（株）,"104",日赤口
131.484747345688,34.1837853723272,"3717",バス,防長交通（株）,"109",日赤口
131.484747345688,34.1837853723272,"3718",バス,防長交通（株）,"106",日赤口
131.484747345688,34.1837853723272,"3719",バス,防長交通（株）,"108",日赤口
131.484747345688,34.1837853723272,"3720",バス,防長交通（株）,"111",日赤口
131.484747345688,34.1837853723272,"3721",バス,防長交通（株）,"112",日赤口
131.484747345688,34.1837853723272,"3722",バス,防長交通（株）,"113",日赤口
131.484747345688,34.1837853723272,"3723",バス,防長交通（株）,"114",日赤口
131.484747345688,34.1837853723272,"3724",バス,防長交通（株）,"310",日赤口
131.484747345688,34.1837853723272,"3725",バス,防長交通（株）,"311",日赤口
131.484747345688,34.1837853723272,"3726",バス,防長交通（株）,"302",日赤口
131.484747345688,34.1837853723272,"3727",バス,防長交通（株）,"411",日赤口
131.484747345688,34.1837853723272,"3728",バス,防長交通（株）,"435",日赤口
131.484747345688,34.1837853723272,"3729",バス,防長交通（株）,"562",日赤口
131.484747345688,34.1837853723272,"3730",バス,防長交通（株）,"660",日赤口
131.484747345688,34.1837853723272,"3731",バス,防長交通（株）,"664",日赤口
